id,source_load_id,product_id,site_id,source_requirement_ref,requirement_version,requirement_type,required_date,required_quantity,corrects_requirement_id,demand_class,product_category,demand_shock_flag,scenario_ids,scenario_types
1732de71-3594-5289-8d43-38b1a4ac905f,4aa2878d-7160-57a6-8595-bf7156857f7a,f6f9c5be-111c-512f-b859-607b24323b36,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-f6f9c5be-111c-512f-b859-607b24323b36-GEEL-MFG-4,1,forecast,2026-07-28,144.7249,,X,resale_finished_goods,false,,
4e8f9dda-2395-5ffe-8c51-92403d159006,4aa2878d-7160-57a6-8595-bf7156857f7a,36da40b4-9e68-5588-9074-f6f8ee0422d2,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-36da40b4-9e68-5588-9074-f6f8ee0422d2-MEL-DC-1,1,firm,2026-07-07,116.8754,,Y,resale_finished_goods,false,,
4f74bdf9-3ff7-5ff8-ac13-22e0a234c392,4aa2878d-7160-57a6-8595-bf7156857f7a,36da40b4-9e68-5588-9074-f6f8ee0422d2,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-36da40b4-9e68-5588-9074-f6f8ee0422d2-MEL-DC-2,1,forecast,2026-07-14,81.8199,,Y,resale_finished_goods,false,,
b75a981c-9b9b-523a-8a2d-9eaf6bb5773f,4aa2878d-7160-57a6-8595-bf7156857f7a,36da40b4-9e68-5588-9074-f6f8ee0422d2,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-36da40b4-9e68-5588-9074-f6f8ee0422d2-MEL-DC-3,1,forecast,2026-07-21,121.4094,,Y,resale_finished_goods,false,,
a885880f-b180-5809-941b-b2c8db73b182,4aa2878d-7160-57a6-8595-bf7156857f7a,36da40b4-9e68-5588-9074-f6f8ee0422d2,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-36da40b4-9e68-5588-9074-f6f8ee0422d2-MEL-DC-4,1,forecast,2026-07-28,60.6091,,Y,resale_finished_goods,false,,
a613d43f-c0a9-5212-aea2-a795e9d8dd24,4aa2878d-7160-57a6-8595-bf7156857f7a,36da40b4-9e68-5588-9074-f6f8ee0422d2,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-36da40b4-9e68-5588-9074-f6f8ee0422d2-GEEL-MFG-1,1,firm,2026-07-07,73.3184,,Y,resale_finished_goods,false,,
45062017-7bbe-5202-8aae-83cdb1915306,4aa2878d-7160-57a6-8595-bf7156857f7a,36da40b4-9e68-5588-9074-f6f8ee0422d2,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-36da40b4-9e68-5588-9074-f6f8ee0422d2-GEEL-MFG-2,1,forecast,2026-07-14,110.6167,,Y,resale_finished_goods,false,,
5fb49dae-5b81-5621-84ed-6139d2c75f13,4aa2878d-7160-57a6-8595-bf7156857f7a,36da40b4-9e68-5588-9074-f6f8ee0422d2,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-36da40b4-9e68-5588-9074-f6f8ee0422d2-GEEL-MFG-3,1,forecast,2026-07-21,82.7926,,Y,resale_finished_goods,false,,
2a3eb530-c35b-5878-91dc-28c8f58e16cd,4aa2878d-7160-57a6-8595-bf7156857f7a,36da40b4-9e68-5588-9074-f6f8ee0422d2,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-36da40b4-9e68-5588-9074-f6f8ee0422d2-GEEL-MFG-4,1,forecast,2026-07-28,101.1780,,Y,resale_finished_goods,false,,
d37aac38-0227-54b3-b770-82d5ff7f178d,4aa2878d-7160-57a6-8595-bf7156857f7a,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc-MEL-DC-1,1,firm,2026-07-07,38.4294,,Z,components,false,,
a2293ce2-20ef-52b1-a67a-6de8022246d4,4aa2878d-7160-57a6-8595-bf7156857f7a,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc-MEL-DC-2,1,forecast,2026-07-14,0.0000,,Z,components,false,,
b1148d8f-06c6-542e-9427-69386a9a6cb1,4aa2878d-7160-57a6-8595-bf7156857f7a,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc-MEL-DC-3,1,forecast,2026-07-21,0.0000,,Z,components,false,,
39fd6381-a4cc-5654-b065-245daa7ff9d6,4aa2878d-7160-57a6-8595-bf7156857f7a,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc-MEL-DC-4,1,forecast,2026-07-28,45.0073,,Z,components,false,,
280a5e63-a69c-5e66-b9a8-db02d74de86c,4aa2878d-7160-57a6-8595-bf7156857f7a,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc-GEEL-MFG-1,1,firm,2026-07-07,85.6573,,Z,components,true,26c64d8f-fb24-5a4a-90d3-9060b44deef5,demand_shock
6284d4d8-3714-5dbc-9437-12452624bfe7,4aa2878d-7160-57a6-8595-bf7156857f7a,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc-GEEL-MFG-2,1,forecast,2026-07-14,33.8444,,Z,components,false,26c64d8f-fb24-5a4a-90d3-9060b44deef5,demand_shock
afb05844-fb73-5d69-ac16-69155fe16604,4aa2878d-7160-57a6-8595-bf7156857f7a,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc-GEEL-MFG-3,1,forecast,2026-07-21,32.0208,,Z,components,false,26c64d8f-fb24-5a4a-90d3-9060b44deef5,demand_shock
49325ca3-6a2d-5135-84d0-c811c4a914fa,4aa2878d-7160-57a6-8595-bf7156857f7a,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc-GEEL-MFG-4,1,forecast,2026-07-28,46.3023,,Z,components,false,26c64d8f-fb24-5a4a-90d3-9060b44deef5,demand_shock
2844489e-6c10-553d-8684-634a0f1a0531,4aa2878d-7160-57a6-8595-bf7156857f7a,0856837c-6661-582a-8826-9267d93a18a5,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-0856837c-6661-582a-8826-9267d93a18a5-MEL-DC-1,1,firm,2026-07-07,143.5387,,X,components,false,,
fd87efd4-fd09-5b55-89d3-450db7acc3c9,4aa2878d-7160-57a6-8595-bf7156857f7a,0856837c-6661-582a-8826-9267d93a18a5,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-0856837c-6661-582a-8826-9267d93a18a5-MEL-DC-2,1,forecast,2026-07-14,133.5762,,X,components,false,,
75751367-12a2-5870-8d35-aec78d4bcebb,4aa2878d-7160-57a6-8595-bf7156857f7a,0856837c-6661-582a-8826-9267d93a18a5,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-0856837c-6661-582a-8826-9267d93a18a5-MEL-DC-3,1,forecast,2026-07-21,91.4399,,X,components,false,,
d9abdaad-7888-5198-ab7f-d47fbd8947e2,4aa2878d-7160-57a6-8595-bf7156857f7a,0856837c-6661-582a-8826-9267d93a18a5,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-0856837c-6661-582a-8826-9267d93a18a5-MEL-DC-4,1,forecast,2026-07-28,134.8057,,X,components,false,,
9d749512-8dc9-5d9f-b65f-b9dd556cb513,4aa2878d-7160-57a6-8595-bf7156857f7a,0856837c-6661-582a-8826-9267d93a18a5,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-0856837c-6661-582a-8826-9267d93a18a5-GEEL-MFG-1,1,firm,2026-07-07,95.8687,,X,components,false,,
18daca97-8dd3-5eb9-8048-d385796a2ef5,4aa2878d-7160-57a6-8595-bf7156857f7a,0856837c-6661-582a-8826-9267d93a18a5,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-0856837c-6661-582a-8826-9267d93a18a5-GEEL-MFG-2,1,forecast,2026-07-14,114.5024,,X,components,false,,
7a00c683-9951-5759-b6a8-4cc3fcab0de7,4aa2878d-7160-57a6-8595-bf7156857f7a,0856837c-6661-582a-8826-9267d93a18a5,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-0856837c-6661-582a-8826-9267d93a18a5-GEEL-MFG-3,1,forecast,2026-07-21,100.0552,,X,components,false,,
2691d871-b23f-54db-be5c-240ed57fa8e8,4aa2878d-7160-57a6-8595-bf7156857f7a,0856837c-6661-582a-8826-9267d93a18a5,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-0856837c-6661-582a-8826-9267d93a18a5-GEEL-MFG-4,1,forecast,2026-07-28,131.6681,,X,components,false,,
96edd28b-b4ce-5513-a914-4385c365d19c,4aa2878d-7160-57a6-8595-bf7156857f7a,381d75e6-fb26-5f96-9820-6bdce61f0879,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-381d75e6-fb26-5f96-9820-6bdce61f0879-MEL-DC-1,1,firm,2026-07-07,58.7445,,Y,components,false,,
4dd94e5d-ef2c-580d-a41f-c9a629721a11,4aa2878d-7160-57a6-8595-bf7156857f7a,381d75e6-fb26-5f96-9820-6bdce61f0879,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-381d75e6-fb26-5f96-9820-6bdce61f0879-MEL-DC-2,1,forecast,2026-07-14,118.3986,,Y,components,false,,
94664d2c-4403-5470-9eb9-259a2b664bb3,4aa2878d-7160-57a6-8595-bf7156857f7a,381d75e6-fb26-5f96-9820-6bdce61f0879,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-381d75e6-fb26-5f96-9820-6bdce61f0879-MEL-DC-3,1,forecast,2026-07-21,86.0031,,Y,components,false,,
46e7c87a-103d-533c-92ec-a1a0390607a4,4aa2878d-7160-57a6-8595-bf7156857f7a,381d75e6-fb26-5f96-9820-6bdce61f0879,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-381d75e6-fb26-5f96-9820-6bdce61f0879-MEL-DC-4,1,forecast,2026-07-28,84.5679,,Y,components,false,,
eec2d3ec-332b-577b-bb13-2d15f4874a41,4aa2878d-7160-57a6-8595-bf7156857f7a,381d75e6-fb26-5f96-9820-6bdce61f0879,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-381d75e6-fb26-5f96-9820-6bdce61f0879-GEEL-MFG-1,1,firm,2026-07-07,61.9600,,Y,components,false,,
6f3e3c82-a911-5b49-afd4-67a93f73b0e2,4aa2878d-7160-57a6-8595-bf7156857f7a,381d75e6-fb26-5f96-9820-6bdce61f0879,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-381d75e6-fb26-5f96-9820-6bdce61f0879-GEEL-MFG-2,1,forecast,2026-07-14,67.6365,,Y,components,false,,
48c60ce2-93ed-5fd5-9ddd-7b20f18da16f,4aa2878d-7160-57a6-8595-bf7156857f7a,381d75e6-fb26-5f96-9820-6bdce61f0879,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-381d75e6-fb26-5f96-9820-6bdce61f0879-GEEL-MFG-3,1,forecast,2026-07-21,90.9554,,Y,components,false,,
f2676563-113b-596f-a3f0-8366b573795b,4aa2878d-7160-57a6-8595-bf7156857f7a,381d75e6-fb26-5f96-9820-6bdce61f0879,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-381d75e6-fb26-5f96-9820-6bdce61f0879-GEEL-MFG-4,1,forecast,2026-07-28,121.1958,,Y,components,false,,
f1eee118-cb58-50f7-bf2f-fa7fec491aa3,4aa2878d-7160-57a6-8595-bf7156857f7a,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-e6a7fc53-496a-5ae2-a882-4d4bf1223c4c-MEL-DC-1,1,firm,2026-07-07,140.4071,,X,components,false,,
e86d8d9e-af1e-5fec-bff4-cc959ee754fd,4aa2878d-7160-57a6-8595-bf7156857f7a,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-e6a7fc53-496a-5ae2-a882-4d4bf1223c4c-MEL-DC-2,1,forecast,2026-07-14,120.5547,,X,components,false,,
8eae5d31-60ee-5610-a387-0f738ad78913,4aa2878d-7160-57a6-8595-bf7156857f7a,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-e6a7fc53-496a-5ae2-a882-4d4bf1223c4c-MEL-DC-3,1,forecast,2026-07-21,175.1066,,X,components,false,,
23529f30-8116-590c-9f9e-55786c48cd99,4aa2878d-7160-57a6-8595-bf7156857f7a,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-e6a7fc53-496a-5ae2-a882-4d4bf1223c4c-MEL-DC-4,1,forecast,2026-07-28,146.7021,,X,components,false,,
1c9cd9c2-9623-5365-9cc6-ea43da06f814,4aa2878d-7160-57a6-8595-bf7156857f7a,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-e6a7fc53-496a-5ae2-a882-4d4bf1223c4c-GEEL-MFG-1,1,firm,2026-07-07,264.4805,,X,components,true,,
a79136b4-cbcf-54a3-8690-c4df1fea0b15,4aa2878d-7160-57a6-8595-bf7156857f7a,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-e6a7fc53-496a-5ae2-a882-4d4bf1223c4c-GEEL-MFG-2,1,forecast,2026-07-14,188.6826,,X,components,false,,
1de41580-9be7-5a17-af33-b561c07e8c85,4aa2878d-7160-57a6-8595-bf7156857f7a,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-e6a7fc53-496a-5ae2-a882-4d4bf1223c4c-GEEL-MFG-3,1,forecast,2026-07-21,135.1432,,X,components,false,,
732b0479-863d-5dd5-a9ea-d74fd681aa8a,4aa2878d-7160-57a6-8595-bf7156857f7a,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-e6a7fc53-496a-5ae2-a882-4d4bf1223c4c-GEEL-MFG-4,1,forecast,2026-07-28,132.1098,,X,components,false,,
5b43bde0-254a-5af4-8088-7dd734fd5a6c,4aa2878d-7160-57a6-8595-bf7156857f7a,bba8ffc9-9e7c-5b77-a53d-ae09beffb73b,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-bba8ffc9-9e7c-5b77-a53d-ae09beffb73b-MEL-DC-1,1,firm,2026-07-07,114.3583,,Y,mro_consumables,false,,
90920bd0-bf53-5e57-97ab-edb341b38258,4aa2878d-7160-57a6-8595-bf7156857f7a,bba8ffc9-9e7c-5b77-a53d-ae09beffb73b,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-bba8ffc9-9e7c-5b77-a53d-ae09beffb73b-MEL-DC-2,1,forecast,2026-07-14,70.9346,,Y,mro_consumables,false,,
b263b70c-c755-5c4a-899b-9107e291002b,4aa2878d-7160-57a6-8595-bf7156857f7a,bba8ffc9-9e7c-5b77-a53d-ae09beffb73b,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-bba8ffc9-9e7c-5b77-a53d-ae09beffb73b-MEL-DC-3,1,forecast,2026-07-21,116.3714,,Y,mro_consumables,false,,
3ec2b7a6-21b7-5e85-a346-7cd0dd5b8ade,4aa2878d-7160-57a6-8595-bf7156857f7a,bba8ffc9-9e7c-5b77-a53d-ae09beffb73b,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-bba8ffc9-9e7c-5b77-a53d-ae09beffb73b-MEL-DC-4,1,forecast,2026-07-28,93.3567,,Y,mro_consumables,false,,
e78f4165-ca93-510e-8fe1-48221c11ec4d,4aa2878d-7160-57a6-8595-bf7156857f7a,bba8ffc9-9e7c-5b77-a53d-ae09beffb73b,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-bba8ffc9-9e7c-5b77-a53d-ae09beffb73b-GEEL-MFG-1,1,firm,2026-07-07,63.4884,,Y,mro_consumables,false,,
9edbb209-62e6-543d-8c3e-5a9659c95d1d,4aa2878d-7160-57a6-8595-bf7156857f7a,bba8ffc9-9e7c-5b77-a53d-ae09beffb73b,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-bba8ffc9-9e7c-5b77-a53d-ae09beffb73b-GEEL-MFG-2,1,forecast,2026-07-14,182.8706,,Y,mro_consumables,true,,
f652adb3-14fe-5704-86c2-8a41a43b2a4e,4aa2878d-7160-57a6-8595-bf7156857f7a,bba8ffc9-9e7c-5b77-a53d-ae09beffb73b,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-bba8ffc9-9e7c-5b77-a53d-ae09beffb73b-GEEL-MFG-3,1,forecast,2026-07-21,71.7121,,Y,mro_consumables,false,,
2f100279-cfdd-5e2d-92d1-9c0b1ff72cb7,4aa2878d-7160-57a6-8595-bf7156857f7a,bba8ffc9-9e7c-5b77-a53d-ae09beffb73b,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-bba8ffc9-9e7c-5b77-a53d-ae09beffb73b-GEEL-MFG-4,1,forecast,2026-07-28,184.3338,,Y,mro_consumables,true,,
f8b754eb-95de-57fb-8bae-600fac97877a,4aa2878d-7160-57a6-8595-bf7156857f7a,733a52f6-ddae-5ec5-a1d3-e06d5ca3460e,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-733a52f6-ddae-5ec5-a1d3-e06d5ca3460e-MEL-DC-1,1,firm,2026-07-07,110.4240,,Y,resale_finished_goods,false,,
1617f147-2855-5a03-b471-7490e40e4e59,4aa2878d-7160-57a6-8595-bf7156857f7a,733a52f6-ddae-5ec5-a1d3-e06d5ca3460e,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-733a52f6-ddae-5ec5-a1d3-e06d5ca3460e-MEL-DC-2,1,forecast,2026-07-14,80.8665,,Y,resale_finished_goods,false,,
8c85b80a-1346-5b41-a907-1e27a28d0d13,4aa2878d-7160-57a6-8595-bf7156857f7a,733a52f6-ddae-5ec5-a1d3-e06d5ca3460e,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-733a52f6-ddae-5ec5-a1d3-e06d5ca3460e-MEL-DC-3,1,forecast,2026-07-21,62.3806,,Y,resale_finished_goods,false,,
f7282683-27f0-568a-b0ab-f435bcd54a09,4aa2878d-7160-57a6-8595-bf7156857f7a,733a52f6-ddae-5ec5-a1d3-e06d5ca3460e,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-733a52f6-ddae-5ec5-a1d3-e06d5ca3460e-MEL-DC-4,1,forecast,2026-07-28,79.0148,,Y,resale_finished_goods,false,,
2305b023-f078-59c2-9a7a-13c673c979c2,4aa2878d-7160-57a6-8595-bf7156857f7a,733a52f6-ddae-5ec5-a1d3-e06d5ca3460e,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-733a52f6-ddae-5ec5-a1d3-e06d5ca3460e-GEEL-MFG-1,1,firm,2026-07-07,69.4054,,Y,resale_finished_goods,false,,
e1006194-6712-5341-86ba-3c90322b5b5c,4aa2878d-7160-57a6-8595-bf7156857f7a,733a52f6-ddae-5ec5-a1d3-e06d5ca3460e,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-733a52f6-ddae-5ec5-a1d3-e06d5ca3460e-GEEL-MFG-2,1,forecast,2026-07-14,60.0512,,Y,resale_finished_goods,false,,
b09d7dcb-f615-5767-8889-d387bcd15610,4aa2878d-7160-57a6-8595-bf7156857f7a,733a52f6-ddae-5ec5-a1d3-e06d5ca3460e,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-733a52f6-ddae-5ec5-a1d3-e06d5ca3460e-GEEL-MFG-3,1,forecast,2026-07-21,100.2294,,Y,resale_finished_goods,false,,
356c24ef-e7f2-53db-a2fe-6d6ab85f27ba,4aa2878d-7160-57a6-8595-bf7156857f7a,733a52f6-ddae-5ec5-a1d3-e06d5ca3460e,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-733a52f6-ddae-5ec5-a1d3-e06d5ca3460e-GEEL-MFG-4,1,forecast,2026-07-28,84.6967,,Y,resale_finished_goods,false,,
80f73a40-e8f1-5180-aa2e-223086665c4f,4aa2878d-7160-57a6-8595-bf7156857f7a,ce149183-f698-5b38-9d6f-47394dafce45,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-ce149183-f698-5b38-9d6f-47394dafce45-MEL-DC-1,1,firm,2026-07-07,86.9568,,Y,resale_finished_goods,false,,
2bff8299-d653-5d3a-bb1d-d9f44b6cd466,4aa2878d-7160-57a6-8595-bf7156857f7a,ce149183-f698-5b38-9d6f-47394dafce45,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-ce149183-f698-5b38-9d6f-47394dafce45-MEL-DC-2,1,forecast,2026-07-14,113.7311,,Y,resale_finished_goods,false,,
83015e80-b685-57b5-9e83-88b6f6aebb10,4aa2878d-7160-57a6-8595-bf7156857f7a,ce149183-f698-5b38-9d6f-47394dafce45,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-ce149183-f698-5b38-9d6f-47394dafce45-MEL-DC-3,1,forecast,2026-07-21,77.0886,,Y,resale_finished_goods,false,,
303221a5-2b2e-5b60-a9f6-a34e26befb17,4aa2878d-7160-57a6-8595-bf7156857f7a,ce149183-f698-5b38-9d6f-47394dafce45,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-ce149183-f698-5b38-9d6f-47394dafce45-MEL-DC-4,1,forecast,2026-07-28,74.5498,,Y,resale_finished_goods,false,,
17581a7a-c2c2-5cd7-9cb6-9bfe89af638f,4aa2878d-7160-57a6-8595-bf7156857f7a,ce149183-f698-5b38-9d6f-47394dafce45,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-ce149183-f698-5b38-9d6f-47394dafce45-GEEL-MFG-1,1,firm,2026-07-07,100.8612,,Y,resale_finished_goods,false,,
ad835654-f488-5881-8faf-0eee7bd7491d,4aa2878d-7160-57a6-8595-bf7156857f7a,ce149183-f698-5b38-9d6f-47394dafce45,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-ce149183-f698-5b38-9d6f-47394dafce45-GEEL-MFG-2,1,forecast,2026-07-14,110.3335,,Y,resale_finished_goods,false,,
430cf415-9204-5206-a228-97f1a4046ed0,4aa2878d-7160-57a6-8595-bf7156857f7a,ce149183-f698-5b38-9d6f-47394dafce45,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-ce149183-f698-5b38-9d6f-47394dafce45-GEEL-MFG-3,1,forecast,2026-07-21,83.3476,,Y,resale_finished_goods,false,,
e05e270a-a470-5735-8b65-765dbc3b3eeb,4aa2878d-7160-57a6-8595-bf7156857f7a,ce149183-f698-5b38-9d6f-47394dafce45,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-ce149183-f698-5b38-9d6f-47394dafce45-GEEL-MFG-4,1,forecast,2026-07-28,115.9929,,Y,resale_finished_goods,false,,
c7f4ca89-70ac-5eb1-9be4-6c00c80a037a,4aa2878d-7160-57a6-8595-bf7156857f7a,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-1f4d4772-a022-5cfc-a96e-04c7ad0d1a55-MEL-DC-1,1,firm,2026-07-07,108.6437,,X,components,false,,
8ed4795c-c48b-53b5-bf1d-eba46de457ad,4aa2878d-7160-57a6-8595-bf7156857f7a,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-1f4d4772-a022-5cfc-a96e-04c7ad0d1a55-MEL-DC-2,1,forecast,2026-07-14,149.3050,,X,components,false,,
aff67cf3-3a3d-5ce0-93f5-9977302bf23d,4aa2878d-7160-57a6-8595-bf7156857f7a,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-1f4d4772-a022-5cfc-a96e-04c7ad0d1a55-MEL-DC-3,1,forecast,2026-07-21,237.4300,,X,components,true,,
73ad2d73-07fc-5aad-a580-5627ff08c262,4aa2878d-7160-57a6-8595-bf7156857f7a,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-1f4d4772-a022-5cfc-a96e-04c7ad0d1a55-MEL-DC-4,1,forecast,2026-07-28,117.5735,,X,components,false,,
71db1a86-6ec3-5c7f-b0dc-97c9921b25a8,4aa2878d-7160-57a6-8595-bf7156857f7a,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-1f4d4772-a022-5cfc-a96e-04c7ad0d1a55-GEEL-MFG-1,1,firm,2026-07-07,172.0771,,X,components,false,,
d12441f5-b6c5-571e-9d9c-d4c089ed6f22,4aa2878d-7160-57a6-8595-bf7156857f7a,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-1f4d4772-a022-5cfc-a96e-04c7ad0d1a55-GEEL-MFG-2,1,forecast,2026-07-14,171.7582,,X,components,false,,
191189d0-b9fd-52a6-9e43-2b73931736a6,4aa2878d-7160-57a6-8595-bf7156857f7a,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-1f4d4772-a022-5cfc-a96e-04c7ad0d1a55-GEEL-MFG-3,1,forecast,2026-07-21,160.6200,,X,components,false,,
5ecc5546-b7bd-50ac-9d16-13ab9cea6101,4aa2878d-7160-57a6-8595-bf7156857f7a,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,cd80660b-3e07-58ef-88fb-4dfd4c14f755,DEM-1f4d4772-a022-5cfc-a96e-04c7ad0d1a55-GEEL-MFG-4,1,forecast,2026-07-28,120.9931,,X,components,false,,
d287540b-6dbf-59e5-88b9-30988c39a09f,4aa2878d-7160-57a6-8595-bf7156857f7a,b94cba32-e7de-5d7c-afea-23fba919ed21,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-b94cba32-e7de-5d7c-afea-23fba919ed21-MEL-DC-1,1,firm,2026-07-07,163.4064,,X,resale_finished_goods,false,,
07df58d8-515d-540c-ae6e-1db37765c165,4aa2878d-7160-57a6-8595-bf7156857f7a,b94cba32-e7de-5d7c-afea-23fba919ed21,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,DEM-b94cba32-e7de-5d7c-afea-23fba919ed21-MEL-DC-2,1,forecast,2026-07-14,146.9102,,X,resale_finished_goods,false,,
